game_id,team,opp,off_line,def_pair_opp,goalie_opp,toi,xg_for,goals_for,is_home
game_128,peru,serbia,first_off,first_def,player_id_12,90.09,0.19,0,1
game_128,peru,serbia,empty_net_line,second_def,player_id_12,38.9,0.0,0,1
game_128,peru,serbia,second_off,second_def,player_id_12,311.08,0.252,1,1
game_128,peru,serbia,first_off,first_def,player_id_12,118.67,0.0,0,1
game_128,peru,serbia,second_off,first_def,player_id_12,175.26,0.2295,0,1
game_128,peru,serbia,first_off,second_def,player_id_12,253.21,0.3759,1,1
game_128,peru,serbia,second_off,second_def,player_id_12,61.72,0.0,0,1
game_128,peru,serbia,first_off,second_def,player_id_12,217.05,0.0932,0,1
game_128,peru,serbia,PP_kill_dwn,PP_up,player_id_12,687.68,0.4077,0,1
game_128,peru,serbia,second_off,first_def,player_id_12,198.02,0.0661,0,1
game_128,peru,serbia,first_off,second_def,player_id_12,127.82,0.2768,0,1
game_128,peru,serbia,second_off,first_def,player_id_12,219.2,0.1955,0,1
game_128,peru,serbia,second_off,second_def,player_id_12,110.33,0.0,0,1
game_128,peru,serbia,first_off,first_def,player_id_12,226.79,0.3398,1,1
game_128,peru,serbia,first_off,first_def,player_id_12,135.23,0.0,0,1
game_128,peru,serbia,PP_up,PP_kill_dwn,player_id_12,349.69,1.1115,1,1
game_128,peru,serbia,second_off,first_def,player_id_12,169.94,0.3835,1,1
game_128,peru,serbia,second_off,second_def,player_id_12,160.98,0.0728,0,1
game_128,peru,serbia,first_off,second_def,player_id_12,188.86,0.1027,0,1
game_1280,new_zealand,netherlands,first_off,empty_net_line,empty_net,16.1,0.0,0,1
game_1280,new_zealand,netherlands,first_off,empty_net_line,empty_net,29.38,0.0,0,1
game_1280,new_zealand,netherlands,first_off,second_def,player_id_148,137.29,0.0,0,1
game_1280,new_zealand,netherlands,first_off,first_def,player_id_148,165.25,0.1015,0,1
game_1280,new_zealand,netherlands,first_off,first_def,player_id_148,169.69,0.0,0,1
game_1280,new_zealand,netherlands,second_off,first_def,player_id_148,119.39,0.0,0,1
game_1280,new_zealand,netherlands,second_off,second_def,player_id_148,280.16,0.0,0,1
game_1280,new_zealand,netherlands,first_off,second_def,player_id_148,198.93,0.1077,0,1
game_1280,new_zealand,netherlands,second_off,empty_net_line,empty_net,124.92,0.0,0,1
game_1280,new_zealand,netherlands,second_off,first_def,player_id_148,25.31,0.0,0,1
game_1280,new_zealand,netherlands,PP_kill_dwn,PP_up,player_id_148,805.49,0.1215,0,1
game_1280,new_zealand,netherlands,second_off,second_def,player_id_148,30.86,0.0,0,1
game_1280,new_zealand,netherlands,first_off,second_def,player_id_148,31.93,0.0948,0,1
game_1280,new_zealand,netherlands,PP_up,PP_kill_dwn,player_id_148,360.0,0.8705,1,1
game_1280,new_zealand,netherlands,second_off,first_def,player_id_148,94.33,0.0781,0,1
game_1280,new_zealand,netherlands,second_off,second_def,player_id_148,120.73,0.0,0,1
game_1280,new_zealand,netherlands,second_off,first_def,player_id_148,211.89,0.1077,1,1
game_1280,new_zealand,netherlands,first_off,first_def,player_id_148,359.12,0.0887,0,1
game_1280,new_zealand,netherlands,first_off,second_def,player_id_148,67.93,0.0,0,1
game_1280,new_zealand,netherlands,first_off,first_def,player_id_148,88.7,0.0,0,1
game_1280,new_zealand,netherlands,second_off,second_def,player_id_148,162.62,0.0,0,1
game_1281,brazil,philippines,second_off,second_def,player_id_38,90.4,0.1168,0,1
game_1281,brazil,philippines,first_off,second_def,player_id_38,82.14,0.1166,0,1
game_1281,brazil,philippines,second_off,first_def,player_id_38,248.49,0.2409,0,1
game_1281,brazil,philippines,second_off,first_def,player_id_38,61.19,0.0,0,1
game_1281,brazil,philippines,PP_kill_dwn,PP_up,player_id_38,455.7,0.0902,0,1
game_1281,brazil,philippines,PP_up,PP_kill_dwn,player_id_38,722.25,1.216,0,1
game_1281,brazil,philippines,first_off,first_def,player_id_38,149.36,0.0,0,1
game_1281,brazil,philippines,first_off,first_def,player_id_38,278.9,0.1253,0,1
game_1281,brazil,philippines,first_off,first_def,player_id_38,120.48,0.0,0,1
game_1281,brazil,philippines,second_off,first_def,player_id_38,227.54,0.2307,0,1
game_1281,brazil,philippines,second_off,second_def,player_id_38,270.39,0.3137,0,1
game_1281,brazil,philippines,second_off,second_def,player_id_38,86.25,0.0,0,1
game_1281,brazil,philippines,first_off,second_def,player_id_38,187.08,0.2189,0,1
game_1281,brazil,philippines,second_off,first_def,player_id_38,115.28,0.0,0,1
game_1281,brazil,philippines,second_off,second_def,player_id_38,106.44,0.2235,0,1
game_1281,brazil,philippines,first_off,second_def,player_id_38,206.09,0.1153,1,1
game_1281,brazil,philippines,first_off,first_def,player_id_38,97.16,0.1202,0,1
game_1281,brazil,philippines,first_off,second_def,player_id_38,94.88,0.0,0,1
game_1282,serbia,kazakhstan,PP_up,PP_kill_dwn,player_id_192,216.31,0.3166,1,1
game_1282,serbia,kazakhstan,first_off,first_def,player_id_192,150.63,0.0,0,1
game_1282,serbia,kazakhstan,first_off,second_def,player_id_192,92.26,0.0,0,1
game_1282,serbia,kazakhstan,PP_kill_dwn,PP_up,player_id_192,840.0,0.1886,0,1
game_1282,serbia,kazakhstan,second_off,second_def,player_id_192,153.75,0.3036,1,1
game_1282,serbia,kazakhstan,first_off,second_def,player_id_192,135.61,0.1413,1,1
game_1282,serbia,kazakhstan,second_off,first_def,player_id_192,116.49,0.2826,0,1
game_1282,serbia,kazakhstan,second_off,first_def,player_id_192,81.18,0.0,0,1
game_1282,serbia,kazakhstan,first_off,first_def,player_id_192,95.87,0.2525,0,1
game_1282,serbia,kazakhstan,second_off,first_def,player_id_192,207.69,0.0,0,1
game_1282,serbia,kazakhstan,second_off,first_def,player_id_192,331.43,0.4946,0,1
game_1282,serbia,kazakhstan,second_off,second_def,player_id_192,155.57,0.2188,1,1
game_1282,serbia,kazakhstan,second_off,second_def,player_id_192,140.01,0.2698,0,1
game_1282,serbia,kazakhstan,first_off,second_def,player_id_192,410.56,0.4585,1,1
game_1282,serbia,kazakhstan,first_off,second_def,player_id_192,144.22,0.0,0,1
game_1282,serbia,kazakhstan,first_off,first_def,player_id_192,176.12,0.0839,0,1
game_1282,serbia,kazakhstan,first_off,first_def,player_id_192,93.57,0.0917,0,1
game_1282,serbia,kazakhstan,second_off,second_def,player_id_192,58.74,0.0,0,1
game_1283,vietnam,switzerland,second_off,second_def,player_id_86,133.08,0.0,0,1
game_1283,vietnam,switzerland,second_off,first_def,player_id_86,251.6,0.2583,1,1
game_1283,vietnam,switzerland,second_off,first_def,player_id_86,318.64,0.2335,0,1
game_1283,vietnam,switzerland,first_off,first_def,player_id_86,239.32,0.0,0,1
game_1283,vietnam,switzerland,first_off,empty_net_line,empty_net,0.15,0.0,0,1
game_1283,vietnam,switzerland,first_off,second_def,player_id_86,117.27,0.0998,0,1
game_1283,vietnam,switzerland,second_off,second_def,player_id_86,108.5,0.0,0,1
game_1283,vietnam,switzerland,first_off,first_def,player_id_86,133.96,0.0,0,1
game_1283,vietnam,switzerland,PP_kill_dwn,PP_up,player_id_86,240.0,0.0,0,1
game_1283,vietnam,switzerland,first_off,first_def,player_id_86,221.47,0.36,0,1
game_1283,vietnam,switzerland,second_off,first_def,player_id_86,109.31,0.0,0,1
game_1283,vietnam,switzerland,second_off,empty_net_line,empty_net,64.28,0.0,0,1
game_1283,vietnam,switzerland,first_off,second_def,player_id_86,147.59,0.0931,0,1
game_1283,vietnam,switzerland,first_off,first_def,player_id_86,118.62,0.1405,0,1
game_1283,vietnam,switzerland,second_off,second_def,player_id_86,184.91,0.0948,0,1
game_1283,vietnam,switzerland,PP_up,PP_kill_dwn,player_id_86,327.05,1.0895,1,1
game_1283,vietnam,switzerland,second_off,second_def,player_id_86,220.98,0.091,0,1
game_1283,vietnam,switzerland,first_off,second_def,player_id_86,199.16,0.0,0,1
game_1283,vietnam,switzerland,first_off,second_def,player_id_86,282.09,0.0,0,1
game_1283,vietnam,switzerland,second_off,first_def,player_id_86,182.04,0.074,0,1
game_1284,india,saudi_arabia,first_off,empty_net_line,empty_net,64.67,0.0,0,1
game_1284,india,saudi_arabia,second_off,empty_net_line,empty_net,15.59,0.0,0,1
game_1284,india,saudi_arabia,second_off,second_def,player_id_212,211.5,0.1477,0,1
game_1284,india,saudi_arabia,second_off,first_def,player_id_212,195.43,0.0811,0,1
game_1284,india,saudi_arabia,first_off,first_def,player_id_212,179.65,0.0,0,1
game_1284,india,saudi_arabia,second_off,second_def,player_id_212,129.29,0.0,0,1
game_1284,india,saudi_arabia,first_off,first_def,player_id_212,168.08,0.0789,0,1
game_1284,india,saudi_arabia,first_off,first_def,player_id_212,149.31,0.2036,0,1
game_1284,india,saudi_arabia,second_off,first_def,player_id_212,232.65,0.164,1,1
game_1284,india,saudi_arabia,first_off,empty_net_line,empty_net,43.7,0.0,0,1
game_1284,india,saudi_arabia,first_off,second_def,player_id_212,158.05,0.0,0,1
game_1284,india,saudi_arabia,first_off,second_def,player_id_212,236.8,0.1659,0,1
game_1284,india,saudi_arabia,second_off,first_def,player_id_212,156.2,0.0,0,1
game_1284,india,saudi_arabia,first_off,first_def,player_id_212,253.73,0.181,0,1
game_1284,india,saudi_arabia,second_off,empty_net_line,empty_net,51.57,0.0,0,1
game_1284,india,saudi_arabia,second_off,second_def,player_id_212,220.4,0.2205,0,1
game_1284,india,saudi_arabia,second_off,second_def,player_id_212,143.0,0.0622,0,1
game_1284,india,saudi_arabia,first_off,second_def,player_id_212,38.19,0.0946,0,1
game_1284,india,saudi_arabia,first_off,second_def,player_id_212,209.73,0.0942,0,1
game_1284,india,saudi_arabia,PP_kill_dwn,PP_up,player_id_212,124.96,0.0,0,1
game_1284,india,saudi_arabia,PP_up,PP_kill_dwn,player_id_212,595.04,1.2576,3,1
game_1284,india,saudi_arabia,second_off,first_def,player_id_212,22.45,0.0,0,1
game_1285,oman,uae,first_off,empty_net_line,empty_net,55.46,0.0,0,1
game_1285,oman,uae,second_off,first_def,player_id_259,21.26,0.0,0,1
game_1285,oman,uae,first_off,second_def,player_id_259,115.14,0.0807,0,1
game_1285,oman,uae,second_off,first_def,player_id_259,173.67,0.4586,0,1
game_1285,oman,uae,first_off,second_def,player_id_259,22.53,0.0,0,1
game_1285,oman,uae,PP_up,PP_kill_dwn,player_id_259,769.58,1.1474,1,1
game_1285,oman,uae,PP_kill_dwn,PP_up,player_id_259,537.24,0.1484,0,1
game_1285,oman,uae,second_off,empty_net_line,empty_net,55.14,0.0,0,1
game_1285,oman,uae,second_off,second_def,player_id_259,163.76,0.2866,1,1
game_1285,oman,uae,first_off,first_def,player_id_259,157.43,0.2619,1,1
game_1285,oman,uae,first_off,second_def,player_id_259,133.48,0.0,0,1
game_1285,oman,uae,first_off,empty_net_line,empty_net,54.33,0.0,0,1
game_1285,oman,uae,first_off,first_def,player_id_259,347.98,0.4817,1,1
game_1285,oman,uae,second_off,empty_net_line,empty_net,23.5,0.0,0,1
game_1285,oman,uae,second_off,second_def,player_id_259,41.95,0.0,0,1
game_1285,oman,uae,first_off,second_def,player_id_259,38.99,0.0,0,1
game_1285,oman,uae,second_off,first_def,player_id_259,49.5,0.0729,0,1
game_1285,oman,uae,first_off,first_def,player_id_259,177.95,0.1386,1,1
game_1285,oman,uae,second_off,second_def,player_id_259,185.09,0.377,0,1
game_1285,oman,uae,first_off,first_def,player_id_259,85.72,0.1461,0,1
game_1285,oman,uae,second_off,first_def,player_id_259,138.57,0.0,0,1
game_1285,oman,uae,second_off,second_def,player_id_259,251.72,0.2777,0,1
game_1286,panama,kazakhstan,second_off,second_def,player_id_192,180.12,0.0,0,1
game_1286,panama,kazakhstan,PP_up,PP_kill_dwn,player_id_192,480.0,1.0604,0,1
game_1286,panama,kazakhstan,first_off,second_def,player_id_192,114.88,0.1414,0,1
game_1286,panama,kazakhstan,second_off,first_def,player_id_192,208.64,0.4536,1,1
game_1286,panama,kazakhstan,first_off,first_def,player_id_192,123.58,0.1132,0,1
game_1286,panama,kazakhstan,first_off,first_def,player_id_192,277.53,0.4643,0,1
game_1286,panama,kazakhstan,first_off,second_def,player_id_192,235.48,0.1965,0,1
game_1286,panama,kazakhstan,PP_kill_dwn,PP_up,player_id_192,598.56,0.3097,0,1
game_1286,panama,kazakhstan,second_off,second_def,player_id_192,120.65,0.0,0,1
game_1286,panama,kazakhstan,first_off,second_def,player_id_192,127.42,0.0,0,1
game_1286,panama,kazakhstan,first_off,first_def,player_id_192,224.15,0.1556,0,1
game_1286,panama,kazakhstan,first_off,first_def,player_id_192,184.89,0.0,0,1
game_1286,panama,kazakhstan,second_off,second_def,player_id_192,258.76,0.0,0,1
game_1286,panama,kazakhstan,first_off,second_def,player_id_192,108.26,0.0,0,1
game_1286,panama,kazakhstan,second_off,second_def,player_id_192,202.28,0.3128,0,1
game_1286,panama,kazakhstan,second_off,first_def,player_id_192,145.56,0.2167,1,1
game_1286,panama,kazakhstan,second_off,first_def,player_id_192,182.28,0.0761,0,1
game_1286,panama,kazakhstan,second_off,first_def,player_id_192,156.99,0.1176,0,1
game_1287,pakistan,guatemala,second_off,first_def,player_id_141,22.5,0.0,0,1
game_1287,pakistan,guatemala,first_off,second_def,player_id_141,123.97,0.1959,0,1
game_1287,pakistan,guatemala,PP_kill_dwn,PP_up,player_id_141,193.91,0.2369,0,1
game_1287,pakistan,guatemala,PP_up,PP_kill_dwn,player_id_141,480.0,1.0536,1,1
game_1287,pakistan,guatemala,first_off,second_def,player_id_141,85.42,0.1018,0,1
game_1287,pakistan,guatemala,PP_kill_dwn,empty_net_line,empty_net,52.91,0.0,0,1
game_1287,pakistan,guatemala,second_off,first_def,player_id_141,217.72,0.1397,0,1
game_1287,pakistan,guatemala,first_off,second_def,player_id_141,300.67,0.441,2,1
game_1287,pakistan,guatemala,second_off,second_def,player_id_141,299.05,0.1792,0,1
game_1287,pakistan,guatemala,first_off,first_def,player_id_141,165.17,0.0893,0,1
game_1287,pakistan,guatemala,first_off,first_def,player_id_141,179.38,0.0857,0,1
game_1287,pakistan,guatemala,first_off,empty_net_line,empty_net,56.89,0.0,0,1
game_1287,pakistan,guatemala,second_off,second_def,player_id_141,67.99,0.0,0,1
game_1287,pakistan,guatemala,second_off,first_def,player_id_141,396.98,0.1678,1,1
game_1287,pakistan,guatemala,second_off,second_def,player_id_141,318.3,0.4106,0,1
game_1287,pakistan,guatemala,second_off,first_def,player_id_141,74.14,0.066,0,1
game_1287,pakistan,guatemala,first_off,empty_net_line,empty_net,8.25,0.0,0,1
game_1287,pakistan,guatemala,first_off,first_def,player_id_141,97.42,0.0818,0,1
game_1287,pakistan,guatemala,first_off,second_def,player_id_141,29.34,0.0,0,1
game_1287,pakistan,guatemala,second_off,second_def,player_id_141,181.45,0.2355,0,1
game_1287,pakistan,guatemala,second_off,empty_net_line,empty_net,47.66,0.0,0,1
game_1287,pakistan,guatemala,first_off,first_def,player_id_141,197.19,0.0782,0,1
game_1287,pakistan,guatemala,second_off,empty_net_line,empty_net,3.67,0.0,0,1
game_1288,philippines,serbia,second_off,first_def,player_id_12,67.0,0.0,0,1
game_1288,philippines,serbia,second_off,second_def,player_id_12,325.51,0.2484,0,1
game_1288,philippines,serbia,first_off,empty_net_line,empty_net,42.83,0.0,0,1
game_1288,philippines,serbia,PP_kill_dwn,empty_net_line,empty_net,3.91,0.1444,0,1
game_1288,philippines,serbia,first_off,first_def,player_id_12,94.4,0.1558,0,1
game_1288,philippines,serbia,first_off,second_def,player_id_12,46.27,0.0,0,1
game_1288,philippines,serbia,second_off,first_def,player_id_12,276.43,0.0,0,1
game_1288,philippines,serbia,second_off,second_def,player_id_12,45.17,0.0,0,1
game_1288,philippines,serbia,first_off,empty_net_line,empty_net,13.44,0.0,0,1
game_1288,philippines,serbia,second_off,first_def,player_id_12,267.96,0.0724,0,1
game_1288,philippines,serbia,second_off,empty_net_line,empty_net,67.71,0.0,0,1
game_1288,philippines,serbia,second_off,second_def,player_id_12,47.45,0.0,0,1
game_1288,philippines,serbia,first_off,second_def,player_id_12,37.19,0.0,0,1
game_1288,philippines,serbia,first_off,first_def,player_id_12,340.07,0.0751,0,1
game_1288,philippines,serbia,second_off,first_def,player_id_12,72.28,0.0647,0,1
game_1288,philippines,serbia,first_off,first_def,player_id_12,32.08,0.0675,0,1
game_1288,philippines,serbia,first_off,second_def,player_id_12,252.53,0.0856,0,1
game_1288,philippines,serbia,first_off,first_def,player_id_12,283.82,0.1579,1,1
game_1288,philippines,serbia,PP_up,PP_kill_dwn,player_id_12,356.09,0.5643,1,1
game_1288,philippines,serbia,second_off,empty_net_line,empty_net,11.33,0.0,0,1
game_1288,philippines,serbia,PP_kill_dwn,PP_up,player_id_12,240.0,0.0498,0,1
game_1288,philippines,serbia,first_off,second_def,player_id_12,292.62,0.0,0,1
game_1288,philippines,serbia,second_off,second_def,player_id_12,383.91,0.2303,1,1
game_1289,france,usa,second_off,first_def,player_id_152,276.79,0.0,0,1
game_1289,france,usa,first_off,second_def,player_id_152,42.83,0.0,0,1
game_1289,france,usa,second_off,second_def,player_id_152,32.12,0.0,0,1
game_1289,france,usa,second_off,second_def,player_id_152,215.33,0.0,0,1
game_1289,france,usa,first_off,first_def,player_id_152,248.91,0.1163,0,1
game_1289,france,usa,second_off,first_def,player_id_152,29.76,0.0,0,1
game_1289,france,usa,second_off,second_def,player_id_152,33.07,0.0,0,1
game_1289,france,usa,first_off,first_def,player_id_152,5.16,0.0,0,1
game_1289,france,usa,PP_kill_dwn,PP_up,player_id_152,480.0,0.1842,0,1
game_1289,france,usa,first_off,second_def,player_id_152,191.86,0.0,0,1
game_1289,france,usa,PP_up,PP_kill_dwn,player_id_152,947.3,2.8751,2,1
game_1289,france,usa,first_off,second_def,player_id_152,377.28,0.2027,0,1
game_1289,france,usa,second_off,first_def,player_id_152,64.76,0.0,0,1
game_1289,france,usa,first_off,first_def,player_id_152,182.46,0.112,0,1
game_1289,france,usa,first_off,first_def,player_id_152,19.62,0.0,0,1
game_1289,france,usa,second_off,second_def,player_id_152,156.78,0.0,0,1
game_1289,france,usa,first_off,second_def,player_id_152,42.25,0.0,0,1
game_1289,france,usa,second_off,first_def,player_id_152,253.72,0.1057,1,1
game_129,mexico,pakistan,PP_kill_dwn,PP_up,player_id_106,959.47,0.6156,0,1
game_129,mexico,pakistan,first_off,first_def,player_id_106,123.4,0.0,0,1
game_129,mexico,pakistan,second_off,first_def,player_id_106,130.48,0.1605,0,1
game_129,mexico,pakistan,second_off,second_def,player_id_106,107.08,0.0,0,1
game_129,mexico,pakistan,second_off,second_def,player_id_106,78.48,0.2915,0,1
game_129,mexico,pakistan,first_off,second_def,player_id_106,108.46,0.0914,0,1
game_129,mexico,pakistan,first_off,first_def,player_id_106,230.11,0.1133,0,1
game_129,mexico,pakistan,first_off,second_def,player_id_106,114.17,0.2743,0,1
game_129,mexico,pakistan,PP_up,PP_kill_dwn,player_id_106,326.42,0.3945,0,1
game_129,mexico,pakistan,first_off,first_def,player_id_106,131.39,0.0,0,1
game_129,mexico,pakistan,first_off,second_def,player_id_106,198.3,0.0862,1,1
game_129,mexico,pakistan,second_off,second_def,player_id_106,207.03,0.0,0,1
game_129,mexico,pakistan,first_off,second_def,player_id_106,101.43,0.1063,0,1
game_129,mexico,pakistan,second_off,first_def,player_id_106,152.09,0.0849,0,1
game_129,mexico,pakistan,second_off,first_def,player_id_106,188.03,0.0,0,1
game_129,mexico,pakistan,empty_net_line,first_def,player_id_106,48.64,0.1728,0,1
game_129,mexico,pakistan,empty_net_line,first_def,player_id_106,58.38,0.1043,0,1
game_129,mexico,pakistan,empty_net_line,second_def,player_id_106,6.14,0.0,0,1
game_129,mexico,pakistan,second_off,first_def,player_id_106,97.81,0.0,0,1
game_129,mexico,pakistan,first_off,first_def,player_id_106,79.59,0.1404,0,1
game_129,mexico,pakistan,second_off,second_def,player_id_106,153.11,0.0732,0,1
game_1290,brazil,canada,first_off,second_def,player_id_232,307.94,0.2309,0,1
game_1290,brazil,canada,second_off,second_def,player_id_232,127.43,0.1189,0,1
game_1290,brazil,canada,PP_kill_dwn,PP_up,player_id_232,600.0,0.2103,1,1
game_1290,brazil,canada,first_off,first_def,player_id_232,124.35,0.1166,0,1
game_1290,brazil,canada,second_off,first_def,player_id_232,214.22,0.2476,2,1
game_1290,brazil,canada,first_off,second_def,player_id_232,161.61,0.1238,0,1
game_1290,brazil,canada,first_off,first_def,player_id_232,125.94,0.1189,1,1
game_1290,brazil,canada,PP_up,PP_kill_dwn,player_id_232,749.56,1.905,2,1
game_1290,brazil,canada,first_off,first_def,player_id_232,21.79,0.0,0,1
game_1290,brazil,canada,second_off,second_def,player_id_232,90.91,0.1106,0,1
game_1290,brazil,canada,second_off,second_def,player_id_232,61.08,0.0,0,1
game_1290,brazil,canada,second_off,first_def,player_id_232,207.48,0.2271,1,1
game_1290,brazil,canada,second_off,second_def,player_id_232,61.69,0.3721,0,1
game_1290,brazil,canada,second_off,first_def,player_id_232,192.12,0.1066,0,1
game_1290,brazil,canada,second_off,first_def,player_id_232,136.32,0.2948,0,1
game_1290,brazil,canada,first_off,second_def,player_id_232,94.61,0.0,0,1
game_1290,brazil,canada,first_off,second_def,player_id_232,173.81,0.0,0,1
game_1290,brazil,canada,first_off,first_def,player_id_232,149.13,0.4733,0,1
game_1291,iceland,switzerland,second_off,first_def,player_id_86,51.39,0.0,0,1
game_1291,iceland,switzerland,second_off,second_def,player_id_86,172.92,0.0931,0,1
game_1291,iceland,switzerland,second_off,first_def,player_id_86,245.92,0.0895,1,1
game_1291,iceland,switzerland,first_off,first_def,player_id_86,126.37,0.1762,1,1
game_1291,iceland,switzerland,first_off,second_def,player_id_86,77.77,0.2155,0,1
game_1291,iceland,switzerland,first_off,first_def,player_id_86,80.19,0.0,0,1
game_1291,iceland,switzerland,second_off,first_def,player_id_86,218.7,0.0,0,1
game_1291,iceland,switzerland,second_off,first_def,player_id_86,41.53,0.0,0,1
game_1291,iceland,switzerland,first_off,first_def,player_id_86,232.39,0.195,0,1
game_1291,iceland,switzerland,first_off,second_def,player_id_86,168.6,0.179,0,1
game_1291,iceland,switzerland,first_off,second_def,player_id_86,52.09,0.1039,0,1
game_1291,iceland,switzerland,PP_kill_dwn,PP_up,player_id_86,240.0,0.0,0,1
game_1291,iceland,switzerland,first_off,second_def,player_id_86,222.31,0.28,0,1
game_1291,iceland,switzerland,second_off,second_def,player_id_86,267.86,0.2254,0,1
game_1291,iceland,switzerland,first_off,first_def,player_id_86,218.62,0.0,0,1
game_1291,iceland,switzerland,second_off,second_def,player_id_86,81.38,0.0969,0,1
game_1291,iceland,switzerland,second_off,second_def,player_id_86,141.97,0.0,0,1
game_1291,iceland,switzerland,PP_up,PP_kill_dwn,player_id_86,960.0,2.1229,5,1
game_1292,uk,rwanda,second_off,first_def,player_id_62,104.74,0.0,0,1
game_1292,uk,rwanda,first_off,second_def,player_id_62,82.25,0.0,0,1
game_1292,uk,rwanda,second_off,first_def,player_id_62,18.91,0.0,0,1
game_1292,uk,rwanda,first_off,second_def,player_id_62,358.95,0.1261,0,1
game_1292,uk,rwanda,PP_up,PP_kill_dwn,player_id_62,1215.75,2.3194,1,1
game_1292,uk,rwanda,empty_net_line,second_def,player_id_62,9.7,0.0,0,1
game_1292,uk,rwanda,second_off,second_def,player_id_62,227.9,0.0,0,1
game_1292,uk,rwanda,first_off,second_def,player_id_62,48.29,0.0,0,1
game_1292,uk,rwanda,first_off,first_def,player_id_62,174.98,0.3925,0,1
game_1292,uk,rwanda,first_off,second_def,player_id_62,253.97,0.3144,0,1
game_1292,uk,rwanda,first_off,first_def,player_id_62,129.59,0.0,0,1
game_1292,uk,rwanda,second_off,second_def,player_id_62,330.03,0.2107,0,1
game_1292,uk,rwanda,first_off,first_def,player_id_62,114.56,0.0,0,1
game_1292,uk,rwanda,second_off,second_def,player_id_62,81.31,0.0,0,1
game_1292,uk,rwanda,second_off,second_def,player_id_62,124.4,0.0862,0,1
game_1292,uk,rwanda,PP_kill_dwn,empty_net_line,empty_net,57.38,0.1597,1,1
game_1292,uk,rwanda,first_off,first_def,player_id_62,211.08,0.3044,0,1
game_1292,uk,rwanda,second_off,first_def,player_id_62,221.7,0.2054,0,1
game_1292,uk,rwanda,PP_kill_dwn,PP_up,player_id_62,337.08,0.1702,1,1
game_1292,uk,rwanda,second_off,first_def,player_id_62,398.33,0.4324,1,1
game_1292,uk,rwanda,empty_net_line,PP_kill_dwn,player_id_62,34.81,0.0751,0,1
game_1293,netherlands,indonesia,first_off,first_def,player_id_93,142.07,0.0,0,1
game_1293,netherlands,indonesia,second_off,empty_net_line,empty_net,62.09,0.0,0,1
game_1293,netherlands,indonesia,first_off,second_def,player_id_93,132.97,0.1303,0,1
game_1293,netherlands,indonesia,first_off,second_def,player_id_93,104.92,0.0805,0,1
game_1293,netherlands,indonesia,first_off,second_def,player_id_93,461.65,0.5329,0,1
game_1293,netherlands,indonesia,second_off,second_def,player_id_93,129.04,0.0,0,1
game_1293,netherlands,indonesia,second_off,first_def,player_id_93,90.81,0.0,0,1
game_1293,netherlands,indonesia,second_off,second_def,player_id_93,35.19,0.0,0,1
game_1293,netherlands,indonesia,second_off,first_def,player_id_93,131.85,0.2092,0,1
game_1293,netherlands,indonesia,first_off,first_def,player_id_93,197.09,0.1259,0,1
game_1293,netherlands,indonesia,second_off,first_def,player_id_93,253.19,0.2603,1,1
game_1293,netherlands,indonesia,first_off,second_def,player_id_93,231.79,0.3398,1,1
game_1293,netherlands,indonesia,first_off,first_def,player_id_93,41.69,0.0,0,1
game_1293,netherlands,indonesia,PP_up,PP_kill_dwn,player_id_93,88.23,0.4077,0,1
game_1293,netherlands,indonesia,first_off,empty_net_line,empty_net,15.15,0.0,0,1
game_1293,netherlands,indonesia,second_off,second_def,player_id_93,128.37,0.0,0,1
game_1293,netherlands,indonesia,second_off,first_def,player_id_93,465.42,0.1101,0,1
game_1293,netherlands,indonesia,first_off,first_def,player_id_93,125.6,0.076,0,1
game_1293,netherlands,indonesia,PP_kill_dwn,PP_up,player_id_93,585.95,0.1923,0,1
game_1293,netherlands,indonesia,second_off,second_def,player_id_93,176.93,0.1483,0,1
game_1294,mexico,south_korea,second_off,first_def,player_id_80,241.24,0.0,0,1
game_1294,mexico,south_korea,first_off,first_def,player_id_80,264.14,0.0916,1,1
game_1294,mexico,south_korea,first_off,first_def,player_id_80,138.47,0.0,0,1
game_1294,mexico,south_korea,second_off,second_def,player_id_80,243.89,0.1857,1,1
game_1294,mexico,south_korea,first_off,first_def,player_id_80,176.53,0.0,0,1
game_1294,mexico,south_korea,first_off,second_def,player_id_80,139.96,0.0948,0,1
game_1294,mexico,south_korea,PP_kill_dwn,PP_up,player_id_80,487.19,0.1303,0,1
game_1294,mexico,south_korea,first_off,first_def,player_id_80,123.72,0.109,0,1
game_1294,mexico,south_korea,second_off,second_def,player_id_80,166.3,0.1553,0,1
game_1294,mexico,south_korea,first_off,second_def,player_id_80,178.18,0.2873,0,1
game_1294,mexico,south_korea,second_off,second_def,player_id_80,119.76,0.0925,0,1
game_1294,mexico,south_korea,second_off,first_def,player_id_80,161.56,0.0,0,1
game_1294,mexico,south_korea,second_off,second_def,player_id_80,74.4,0.0767,0,1
game_1294,mexico,south_korea,second_off,first_def,player_id_80,172.97,0.075,0,1
game_1294,mexico,south_korea,first_off,second_def,player_id_80,149.59,0.0,0,1
game_1294,mexico,south_korea,second_off,first_def,player_id_80,199.36,0.0899,0,1
game_1294,mexico,south_korea,first_off,second_def,player_id_80,204.43,0.0,0,1
game_1294,mexico,south_korea,PP_up,PP_kill_dwn,player_id_80,358.3,0.985,2,1
game_1295,new_zealand,morocco,second_off,first_def,player_id_25,156.02,0.1516,0,1
